class,text_file_name,author,word_count,ttr,hapax_ratio,zipf_alpha,zipf_mape,avg_parse_depth,adj_noun_ratio,noun_verb_ratio,adverb_verb_ratio,em_dash_freq,semicolon_freq,colon_freq,exclamation_freq,double_quote_freq,flesch_kincaid_grade
Class 1: Human-written,043_HLB_2_Bruce_Partington_Plans_03.txt,Arthur Conan Doyle,147,,0.7425742574257426,2.873836431520357,15.78729927868493,5.3,0.28,1.3157894736842106,0.47368421052631576,0.0,0.0,0.0,0.0,12.970168612191959,6.332944444444443
Class 1: Human-written,001_Study_in_Scarlet_04.txt,Arthur Conan Doyle,105,,0.7837837837837838,3.16772223413251,16.103960182421265,5.666666666666667,0.3333333333333333,1.6153846153846154,0.6153846153846154,0.0,0.0,1.7452006980802792,0.0,0.0,6.968333333333334
Class 1: Human-written,030_RSH_02_Norwood_Builder_18.txt,Arthur Conan Doyle,121,,0.8297872340425532,2.7694163415169175,12.725900889591953,6.2,0.43478260869565216,1.7692307692307692,0.38461538461538464,0.0,0.0,0.0,0.0,2.8776978417266186,10.621553719008265
Class 1: Human-written,004_ASH_02_Red_Headed_League_02.txt,Arthur Conan Doyle,159,,0.6404494382022472,2.6539154607462923,15.857385082674938,5.75,0.42857142857142855,1.8666666666666667,0.3333333333333333,0.0,0.0,0.0,1.17096018735363,1.17096018735363,6.12808857808858
Class 1: Human-written,043_HLB_2_Bruce_Partington_Plans_06.txt,Arthur Conan Doyle,108,,0.7323943661971831,2.516653865831632,11.261840847176884,4.8,0.21739130434782608,1.9166666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,3.395585738539898,4.792370370370371
Class 1: Human-written,029_RSH_01_Empty_House_02.txt,Arthur Conan Doyle,162,,0.8090909090909091,2.5143272873384426,21.624327251916306,6.428571428571429,0.43333333333333335,2.5,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,12.288750000000004
Class 1: Human-written,022_MSH_08_Crooked_Man_12.txt,Arthur Conan Doyle,150,,0.7419354838709677,2.6051664051851526,18.906635520788264,6.833333333333333,0.5,1.5384615384615385,0.9230769230769231,0.0,0.0,0.0,0.0,1.1961722488038278,9.938775510204085
Class 1: Human-written,029_RSH_01_Empty_House_15.txt,Arthur Conan Doyle,218,,0.7876712328767124,2.4828387793589446,20.19468024878006,5.571428571428571,0.5555555555555556,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.8496176720475785,3.398470688190314,6.071847968545217
Class 1: Human-written,030_RSH_02_Norwood_Builder_08.txt,Arthur Conan Doyle,112,,0.8375,2.373891296833646,13.243375875650537,6.2,0.6666666666666666,1.0,0.75,0.0,0.0,0.0,0.0,6.722689075630252,6.664285714285715
Class 1: Human-written,048_Valley_of_Fear_15.txt,Arthur Conan Doyle,105,,0.8,,,5.0,0.3076923076923077,0.7647058823529411,0.4117647058823529,0.0,4.0,0.0,2.0,4.0,4.046593406593409
Class 1: Human-written,004_ASH_02_Red_Headed_League_12.txt,Arthur Conan Doyle,111,,0.7974683544303798,,,7.0,0.47058823529411764,1.3076923076923077,0.6923076923076923,0.0,0.0,0.0,0.0,1.8281535648994516,10.221689189189188
Class 1: Human-written,005_ASH_03_Case_Of_Identity_14.txt,Arthur Conan Doyle,156,,0.673469387755102,2.830084293634841,14.71159711763535,8.0,0.2857142857142857,0.6086956521739131,0.391304347826087,0.0,0.0,0.0,1.3245033112582782,2.6490066225165565,6.337105263157898
Class 1: Human-written,020_MSH_06_Musgrave_Ritual_10.txt,Arthur Conan Doyle,168,,0.7352941176470589,2.700025950224698,17.619567412762894,8.2,0.20588235294117646,1.7,0.25,0.0,1.1507479861910241,0.0,0.0,1.1507479861910241,12.627616766467067
Class 1: Human-written,030_RSH_02_Norwood_Builder_17.txt,Arthur Conan Doyle,115,,0.7848101265822784,3.0458215082471485,19.330973846269934,5.666666666666667,0.1875,1.0666666666666667,0.4,0.0,0.0,0.0,1.7064846416382253,3.4129692832764507,5.183289473684212
Class 1: Human-written,005_ASH_03_Case_Of_Identity_10.txt,Arthur Conan Doyle,135,,0.7441860465116279,2.736019709717186,17.43826930588596,6.333333333333333,0.7857142857142857,1.0769230769230769,1.0,0.0,0.0,0.0,0.0,2.9455081001472756,10.49851851851852
Class 1: Human-written,043_HLB_2_Bruce_Partington_Plans_11.txt,Arthur Conan Doyle,152,,0.8839285714285714,2.6607332524531206,21.96850003923728,6.5,0.5,1.8823529411764706,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,11.889459459459463
Class 1: Human-written,009_ASH_07_Blue_Carbuncle_08.txt,Arthur Conan Doyle,124,,0.8095238095238095,2.8729172846601756,22.614454878940794,8.2,0.375,2.1818181818181817,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,9.798333333333336
Class 1: Human-written,010_ASH_08_Speckled_Band_14.txt,Arthur Conan Doyle,138,,0.8282828282828283,2.4201888014705233,27.802676853138415,6.571428571428571,0.6363636363636364,1.9411764705882353,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,6.657647058823532
Class 1: Human-written,026_MSH_12_Final_Problem_08.txt,Arthur Conan Doyle,167,,0.7619047619047619,2.8379850300296687,16.58932115761821,8.6,0.4074074074074074,1.4210526315789473,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,14.209751479289942
Class 1: Human-written,040_RSH_12_Abbey_Grange_07.txt,Arthur Conan Doyle,147,,0.6707317073170732,2.475436104206347,6.37402687985294,4.777777777777778,0.3076923076923077,1.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,1.4513788098693758,5.148707482993199
Class 1: Human-written,022_MSH_08_Crooked_Man_09.txt,Arthur Conan Doyle,133,,0.7741935483870968,2.740037383353699,13.890385461129789,6.0,0.4583333333333333,1.411764705882353,0.17647058823529413,0.0,1.4164305949008498,0.0,1.4164305949008498,5.665722379603399,7.49761904761905
Class 1: Human-written,048_Valley_of_Fear_01.txt,Arthur Conan Doyle,129,,0.8021978021978022,,,9.5,0.375,1.5,0.375,0.0,1.3531799729364005,0.0,0.0,0.0,26.271062992125987
Class 1: Human-written,010_ASH_08_Speckled_Band_07.txt,Arthur Conan Doyle,143,,0.8043478260869565,2.4091302565851356,9.93861747173754,7.0,0.3142857142857143,2.3333333333333335,0.4,0.0,0.0,0.0,0.0,0.0,11.126820143884895
Class 1: Human-written,040_RSH_12_Abbey_Grange_16.txt,Arthur Conan Doyle,104,,0.7837837837837838,,,7.5,0.13636363636363635,1.6923076923076923,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,10.146608910891093
Class 1: Human-written,002_Sign_of_Four_16.txt,Arthur Conan Doyle,206,,0.7862595419847328,2.4097630126167724,21.020033486268872,7.875,0.42857142857142855,1.1290322580645162,0.4838709677419355,0.0,0.0,0.0,0.0,0.0,8.199000000000002
Class 1: Human-written,005_ASH_03_Case_Of_Identity_02.txt,Arthur Conan Doyle,103,,0.7746478873239436,3.060943221184524,28.973798114031013,6.25,0.08333333333333333,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,4.1067761806981515,6.479725490196078
Class 1: Human-written,008_ASH_06_Man_With_Twisted_Lip_17.txt,Arthur Conan Doyle,155,,0.8148148148148148,2.7185279749420883,14.592064781526373,7.166666666666667,0.44,1.3888888888888888,0.6666666666666666,0.0,1.160092807424594,0.0,0.0,0.0,11.27714285714286
Class 1: Human-written,032_RSH_04_Solitary_Cyclist_10.txt,Arthur Conan Doyle,157,,0.8282828282828283,2.213402370309481,13.99871592003324,8.166666666666666,0.4444444444444444,2.25,0.25,0.0,0.0,0.0,0.0,0.0,10.207692307692309
Class 1: Human-written,034_RSH_06_Black_Peter_14.txt,Arthur Conan Doyle,111,,0.8354430379746836,2.400037613763775,9.791575796993063,6.5,0.4166666666666667,2.4,0.6,0.0,0.0,0.0,0.0,1.6233766233766234,7.972727272727273
Class 1: Human-written,026_MSH_12_Final_Problem_17.txt,Arthur Conan Doyle,110,,0.8888888888888888,,,9.75,0.3,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,11.816283783783785
Class 1: Human-written,008_ASH_06_Man_With_Twisted_Lip_15.txt,Arthur Conan Doyle,96,,0.7727272727272727,,,7.333333333333333,0.2631578947368421,1.4615384615384615,0.3076923076923077,0.0,0.0,0.0,0.0,2.0080321285140563,13.60666666666667
Class 1: Human-written,031_RSH_03_Dancing_Men_06.txt,Arthur Conan Doyle,196,,0.7142857142857143,2.7413717532075492,21.861403934654422,6.5,0.21739130434782608,0.8518518518518519,0.18518518518518517,0.0,0.0,0.0,0.0,3.1578947368421053,6.709458333333334
Class 1: Human-written,048_Valley_of_Fear_12.txt,Arthur Conan Doyle,145,,0.7032967032967034,2.676982559011849,10.917018739660213,8.8,0.4090909090909091,1.2941176470588236,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,10.747216783216786
Class 1: Human-written,031_RSH_03_Dancing_Men_10.txt,Arthur Conan Doyle,85,,0.796875,,,7.0,0.2,1.0,0.4666666666666667,0.0,0.0,0.0,0.0,8.492569002123142,12.674117647058825
Class 1: Human-written,009_ASH_07_Blue_Carbuncle_07.txt,Arthur Conan Doyle,134,,0.75,3.050090813082243,12.26807110103582,10.0,0.4444444444444444,1.0588235294117647,0.058823529411764705,0.0,0.0,0.0,0.0,5.899705014749262,10.132872180451127
Class 1: Human-written,042_HLB_1_Wisteria_Lodge_MULTIPART_11.txt,Arthur Conan Doyle,159,,0.8090909090909091,2.295362089478731,10.446372382458339,7.833333333333333,0.41379310344827586,1.6111111111111112,0.5,0.0,0.0,0.0,0.0,1.1614401858304297,11.294685534591196
Class 1: Human-written,040_RSH_12_Abbey_Grange_10.txt,Arthur Conan Doyle,104,,0.7808219178082192,,,4.75,0.6153846153846154,1.0,0.46153846153846156,0.0,0.0,0.0,0.0,3.8684719535783367,5.809950980392159
Class 1: Human-written,022_MSH_08_Crooked_Man_02.txt,Arthur Conan Doyle,116,,0.8214285714285714,2.881625225531576,21.696164761840063,6.428571428571429,0.8235294117647058,1.8888888888888888,0.5555555555555556,0.0,0.0,0.0,0.0,1.5698587127158556,8.771428571428576
Class 1: Human-written,042_HLB_1_Wisteria_Lodge_MULTIPART_20.txt,Arthur Conan Doyle,170,,0.8148148148148148,2.9011415002936065,31.974669055339778,6.6,0.47058823529411764,2.2666666666666666,0.4,0.0,0.0,0.0,1.0660980810234542,0.0,8.323529411764707
Class 1: Human-written,020_MSH_06_Musgrave_Ritual_15.txt,Arthur Conan Doyle,112,,0.75,2.5231944554641164,23.753828786153235,6.4,0.125,2.6666666666666665,0.5555555555555556,0.0,0.0,0.0,0.0,1.834862385321101,7.900909090909092
Class 1: Human-written,031_RSH_03_Dancing_Men_09.txt,Arthur Conan Doyle,149,,0.77,2.9957328885891963,12.255056668093067,6.875,0.21428571428571427,1.6470588235294117,0.29411764705882354,0.0,0.0,2.4813895781637716,0.0,1.2406947890818858,8.593937074829935
Class 1: Human-written,022_MSH_08_Crooked_Man_14.txt,Arthur Conan Doyle,150,,0.7731958762886598,,,6.875,0.15625,1.6842105263157894,0.42105263157894735,0.0,0.0,0.0,0.0,1.321003963011889,5.364310344827587
Class 1: Human-written,025_MSH_11_Naval_Treaty_19.txt,Arthur Conan Doyle,108,,0.7875,2.8340961019960287,20.200003817467994,6.2,0.45454545454545453,0.6875,0.25,0.0,0.0,0.0,0.0,7.259528130671506,6.216981132075471
Class 1: Human-written,026_MSH_12_Final_Problem_02.txt,Arthur Conan Doyle,159,,0.7403846153846154,2.4371099364566984,6.086433146198806,6.5,0.5714285714285714,1.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,1.1135857461024499,11.007436708860762
Class 1: Human-written,029_RSH_01_Empty_House_13.txt,Arthur Conan Doyle,142,,0.8080808080808081,2.2324096604822516,11.61078900040065,6.666666666666667,0.4482758620689655,2.0714285714285716,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,8.765714285714285
Class 1: Human-written,041_RSH_13_Second_Stain_16.txt,Arthur Conan Doyle,135,,0.8085106382978723,2.47690706439789,28.902453223092,5.75,0.5625,1.0,0.5625,0.0,0.0,0.0,0.0,5.908419497784343,6.269038461538461
Class 1: Human-written,042_HLB_1_Wisteria_Lodge_MULTIPART_19.txt,Arthur Conan Doyle,144,,0.6904761904761905,3.1508788983930383,15.463191933694898,7.25,0.18518518518518517,2.076923076923077,0.8461538461538461,0.0,0.0,0.0,0.0,1.3297872340425532,7.869119718309857
Class 1: Human-written,004_ASH_02_Red_Headed_League_18.txt,Arthur Conan Doyle,116,,0.7721518987341772,2.6147715960116855,11.723388243080182,7.6,0.4782608695652174,1.3529411764705883,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,9.020652173913046
Class 1: Human-written,022_MSH_08_Crooked_Man_06.txt,Arthur Conan Doyle,106,,0.7746478873239436,3.1252529572190553,19.254072072665355,6.5,0.15384615384615385,0.7222222222222222,0.3888888888888889,0.0,0.0,0.0,0.0,4.065040650406504,8.660094339622642
Class 1: Human-written,010_ASH_08_Speckled_Band_06.txt,Arthur Conan Doyle,123,,0.7888888888888889,3.0332011379821266,13.98815844991424,6.0,0.6521739130434783,1.9166666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,2.898550724637681,8.02250295159386
Class 1: Human-written,030_RSH_02_Norwood_Builder_06.txt,Arthur Conan Doyle,115,,0.8024691358024691,,,5.375,0.47058823529411764,1.0625,0.5,0.0,1.6420361247947455,0.0,0.0,6.568144499178982,7.543636363636363
Class 1: Human-written,008_ASH_06_Man_With_Twisted_Lip_05.txt,Arthur Conan Doyle,143,,0.7525773195876289,2.8367954888751195,12.895376596403626,8.0,0.47058823529411764,0.8947368421052632,0.5789473684210527,0.0,0.0,0.0,0.0,2.6455026455026456,9.726773049645391
Class 1: Human-written,031_RSH_03_Dancing_Men_03.txt,Arthur Conan Doyle,120,,0.8390804597701149,2.7213792170662123,29.009816368222623,6.0,0.22580645161290322,1.8235294117647058,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,8.073870573870575
Class 1: Human-written,030_RSH_02_Norwood_Builder_09.txt,Arthur Conan Doyle,198,,0.7131782945736435,2.8125736155472167,12.444187801930495,8.444444444444445,0.47058823529411764,1.4166666666666667,0.2916666666666667,0.0,0.0,0.0,0.0,1.834862385321101,8.971346938775515
Class 1: Human-written,030_RSH_02_Norwood_Builder_15.txt,Arthur Conan Doyle,201,,0.7586206896551724,2.499650179034763,20.759460079032568,9.0,0.38461538461538464,2.0526315789473686,0.3157894736842105,0.0,0.0,0.0,0.0,1.7953321364452424,12.605064935064934
Class 1: Human-written,041_RSH_13_Second_Stain_20.txt,Arthur Conan Doyle,219,,0.6640625,2.665444947377976,8.738492148895686,5.125,0.6206896551724138,0.8787878787878788,0.42424242424242425,0.0,0.0,0.0,0.0,3.3500837520938025,5.749001109877913
Class 1: Human-written,030_RSH_02_Norwood_Builder_07.txt,Arthur Conan Doyle,166,,0.7156862745098039,2.808002120291138,12.434899598889404,5.153846153846154,0.13636363636363635,1.2222222222222223,0.2777777777777778,0.0,0.0,1.1641443538998837,1.1641443538998837,4.656577415599535,4.587524101665206
Class 1: Human-written,002_Sign_of_Four_10.txt,Arthur Conan Doyle,176,,0.7981651376146789,2.5335071789706745,33.644175208468965,5.7,0.8333333333333334,1.2,0.35,0.0,0.0,0.0,0.0,0.0,7.822428571428571
Class 1: Human-written,042_HLB_1_Wisteria_Lodge_MULTIPART_13.txt,Arthur Conan Doyle,180,,0.8360655737704918,2.656283198540658,18.304012894107004,6.5,0.11428571428571428,1.25,0.2857142857142857,0.0,0.0,0.0,0.0,1.0266940451745379,8.05761797752809
Class 1: Human-written,044_HLB_3_Devils_Foot_20.txt,Arthur Conan Doyle,118,,0.7066666666666667,2.6718167169890252,11.383585048846312,4.636363636363637,0.23529411764705882,0.9444444444444444,0.16666666666666666,0.0,0.0,1.597444089456869,0.0,6.389776357827476,3.3936363636363645
Class 1: Human-written,025_MSH_11_Naval_Treaty_03.txt,Arthur Conan Doyle,150,,0.7391304347826086,2.9524790856138288,16.712832420802677,6.142857142857143,0.4,0.8695652173913043,0.391304347826087,0.0,0.0,0.0,0.0,2.5806451612903225,8.1543815915628
Class 1: Human-written,034_RSH_06_Black_Peter_20.txt,Arthur Conan Doyle,155,,0.8440366972477065,2.6622584189803558,19.412570584564726,11.0,0.6296296296296297,1.8,0.6,0.0,0.0,0.0,0.0,0.0,16.834689542483662
Class 1: Human-written,032_RSH_04_Solitary_Cyclist_08.txt,Arthur Conan Doyle,146,,0.8173076923076923,2.7767463368577876,24.178866171968654,6.125,0.64,1.5625,0.75,0.0,0.0,0.0,0.0,4.8721071863581,7.790091324200912
Class 1: Human-written,025_MSH_11_Naval_Treaty_20.txt,Arthur Conan Doyle,123,,0.7816091954022989,3.039981251279037,9.118945253275633,6.166666666666667,0.6875,0.8888888888888888,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,8.589180327868853
Class 1: Human-written,022_MSH_08_Crooked_Man_01.txt,Arthur Conan Doyle,161,,0.7669902912621359,2.4458767866382622,13.894487887385665,7.375,0.3939393939393939,2.357142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,1.1574074074074074,8.488294025157234
Class 1: Human-written,009_ASH_07_Blue_Carbuncle_10.txt,Arthur Conan Doyle,126,,0.7912087912087912,2.73870383460616,10.044037519601202,6.5,0.2727272727272727,1.5714285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,6.0698027314112295,9.055
Class 1: Human-written,026_MSH_12_Final_Problem_14.txt,Arthur Conan Doyle,201,,0.7950819672131147,2.344706447608156,24.7922572143803,6.888888888888889,0.4117647058823529,1.3076923076923077,0.2692307692307692,0.0,0.0,0.0,0.922509225092251,1.845018450184502,10.51098484848485
Class 1: Human-written,004_ASH_02_Red_Headed_League_05.txt,Arthur Conan Doyle,107,,0.8148148148148148,2.7686872062905308,15.029866823765362,7.2,1.0909090909090908,0.7857142857142857,0.7142857142857143,0.0,1.86219739292365,0.0,0.0,1.86219739292365,6.142570093457945
Class 1: Human-written,008_ASH_06_Man_With_Twisted_Lip_11.txt,Arthur Conan Doyle,91,,0.8378378378378378,,,4.5,0.18181818181818182,2.2,0.3,0.0,0.0,0.0,4.395604395604396,4.395604395604396,3.96994186046512
Class 1: Human-written,025_MSH_11_Naval_Treaty_05.txt,Arthur Conan Doyle,183,,0.7155963302752294,2.7110067407684104,28.287785472348244,5.818181818181818,0.30434782608695654,0.8518518518518519,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,5.301923076923078
Class 1: Human-written,040_RSH_12_Abbey_Grange_11.txt,Arthur Conan Doyle,117,,0.8433734939759037,,,7.0,0.5862068965517241,2.6363636363636362,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,12.504482758620693
Class 1: Human-written,032_RSH_04_Solitary_Cyclist_19.txt,Arthur Conan Doyle,211,,0.8244274809160306,2.3047007416609944,12.504520082959017,8.833333333333334,0.42857142857142855,1.3461538461538463,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,15.761103286384976
Class 1: Human-written,016_MSH_02_Cardboard_Box_01.txt,Arthur Conan Doyle,134,,0.7415730337078652,2.556716623079865,22.649667667191554,4.9,0.46153846153846156,0.5909090909090909,0.45454545454545453,0.0,0.0,0.0,0.0,1.6103059581320451,3.5787480314960654
Class 1: Human-written,009_ASH_07_Blue_Carbuncle_02.txt,Arthur Conan Doyle,142,,0.7362637362637363,2.8130235537002064,16.674383257724955,8.0,0.8421052631578947,1.3571428571428572,0.9285714285714286,0.0,0.0,0.0,0.0,5.063291139240507,12.692857142857147
Class 1: Human-written,034_RSH_06_Black_Peter_11.txt,Arthur Conan Doyle,117,,0.8554216867469879,2.3429935819800485,18.570705358298436,10.666666666666666,0.4782608695652174,3.2857142857142856,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,14.432809734513274
Class 1: Human-written,003_ASH_01_Scandal_In_Bohemia_14.txt,Arthur Conan Doyle,127,,0.7831325301204819,2.2851492843033583,5.343341963793058,5.4,0.30434782608695654,1.7692307692307692,0.23076923076923078,0.0,0.0,0.0,0.0,2.857142857142857,6.649396825396824
Class 1: Human-written,016_MSH_02_Cardboard_Box_17.txt,Arthur Conan Doyle,125,,0.7402597402597403,3.365498329473909,25.4032743521443,6.6,0.19047619047619047,1.3125,0.1875,0.0,1.7241379310344827,0.0,1.7241379310344827,1.7241379310344827,7.276873949579834
Class 1: Human-written,016_MSH_02_Cardboard_Box_06.txt,Arthur Conan Doyle,115,,0.7692307692307693,3.3920551490975432,14.595481040412995,5.833333333333333,0.38461538461538464,0.6842105263157895,0.2631578947368421,0.0,1.86219739292365,0.0,0.0,1.86219739292365,5.657432432432433
Class 1: Human-written,020_MSH_06_Musgrave_Ritual_05.txt,Arthur Conan Doyle,131,,0.8045977011494253,2.862405033743598,22.16425567018998,8.666666666666666,0.45454545454545453,1.6923076923076923,0.7692307692307693,0.0,0.0,0.0,0.0,1.4144271570014144,17.55769230769231
Class 1: Human-written,029_RSH_01_Empty_House_05.txt,Arthur Conan Doyle,146,,0.8252427184466019,2.2396689383960973,10.000659273894495,7.166666666666667,0.6666666666666666,1.8,0.4,0.0,0.0,0.0,0.0,0.0,8.814965986394558
Class 1: Human-written,004_ASH_02_Red_Headed_League_17.txt,Arthur Conan Doyle,122,,0.7142857142857143,2.6464040748955617,11.42419328490988,6.6,0.3157894736842105,1.5833333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,1.7152658662092624,5.584486422668238
Class 1: Human-written,032_RSH_04_Solitary_Cyclist_05.txt,Arthur Conan Doyle,120,,0.7710843373493976,2.977594839888516,14.050655062524445,5.333333333333333,0.5,1.5,0.75,0.0,0.0,0.0,0.0,0.0,5.630532212885154
Class 1: Human-written,032_RSH_04_Solitary_Cyclist_13.txt,Arthur Conan Doyle,174,,0.7924528301886793,2.528157211107355,11.11043503048205,5.5,0.42857142857142855,0.875,0.2916666666666667,0.0,0.0,0.0,1.1389521640091116,1.1389521640091116,7.741372549019612
Class 1: Human-written,048_Valley_of_Fear_07.txt,Arthur Conan Doyle,149,,0.8252427184466019,2.3439386667732616,24.767913114695496,8.4,0.48484848484848486,2.75,0.4166666666666667,0.0,2.34192037470726,0.0,0.0,0.0,13.25553424657534
Class 1: Human-written,043_HLB_2_Bruce_Partington_Plans_05.txt,Arthur Conan Doyle,145,,0.7857142857142857,2.60179015632752,20.386328785362355,7.833333333333333,0.3225806451612903,2.8181818181818183,0.36363636363636365,0.0,0.0,0.0,0.0,2.5284450063211126,10.786118881118885
Class 1: Human-written,026_MSH_12_Final_Problem_06.txt,Arthur Conan Doyle,169,,0.7676767676767676,2.6496219328892634,17.15975085343941,6.571428571428571,0.3333333333333333,1.35,0.1,0.0,0.0,0.0,1.1337868480725624,4.535147392290249,11.445838323353296
Class 1: Human-written,041_RSH_13_Second_Stain_12.txt,Arthur Conan Doyle,129,,0.7931034482758621,2.866412363047992,22.207092528531184,5.125,0.17647058823529413,1.1333333333333333,0.8,0.0,0.0,0.0,0.0,2.932551319648094,7.101746031746032
Class 1: Human-written,026_MSH_12_Final_Problem_10.txt,Arthur Conan Doyle,214,,0.8,2.308105073677898,9.622908524685716,10.0,0.5128205128205128,1.6956521739130435,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,15.539507042253522
Class 1: Human-written,044_HLB_3_Devils_Foot_05.txt,Arthur Conan Doyle,157,,0.81,2.4793953576084222,9.659178013238291,6.333333333333333,0.46875,1.7777777777777777,0.6111111111111112,0.0,0.0,0.0,0.0,1.1185682326621924,9.095282258064518
Class 1: Human-written,001_Study_in_Scarlet_11.txt,Arthur Conan Doyle,108,,0.8133333333333334,,,6.666666666666667,0.3,1.6666666666666667,0.25,0.0,1.721170395869191,0.0,0.0,0.0,14.838888888888892
Class 1: Human-written,003_ASH_01_Scandal_In_Bohemia_01.txt,Arthur Conan Doyle,153,,0.7669902912621359,2.652703429312421,14.299515345407782,5.363636363636363,0.36,1.3888888888888888,0.7777777777777778,0.0,0.0,0.0,0.0,1.2903225806451613,4.782333333333334
Class 1: Human-written,013_ASH_11_Beryl_Coronet_06.txt,Arthur Conan Doyle,134,,0.8315789473684211,2.42308446863238,13.263884285924846,7.4,0.4074074074074074,1.8,0.6,0.0,0.0,0.0,0.0,0.0,11.292122137404583
Class 1: Human-written,048_Valley_of_Fear_02.txt,Arthur Conan Doyle,133,,0.6941176470588235,2.7204869640327463,23.419490565517755,6.666666666666667,0.2692307692307692,1.7333333333333334,0.26666666666666666,0.0,0.0,0.0,0.0,2.805049088359046,6.642604166666668
Class 1: Human-written,020_MSH_06_Musgrave_Ritual_16.txt,Arthur Conan Doyle,150,,0.77,2.8538856477499905,12.510769750425958,8.8,0.2413793103448276,1.45,0.45,0.0,0.0,0.0,0.0,1.2345679012345678,11.182068965517242
Class 1: Human-written,041_RSH_13_Second_Stain_09.txt,Arthur Conan Doyle,93,,0.6984126984126984,,,3.6923076923076925,0.75,0.42105263157894735,0.2631578947368421,0.0,0.0,0.0,2.2123893805309733,4.424778761061947,2.151938202247191
Class 1: Human-written,020_MSH_06_Musgrave_Ritual_06.txt,Arthur Conan Doyle,178,,0.7058823529411765,2.7502351200661526,12.530274631032217,4.636363636363637,0.16666666666666666,1.1538461538461537,0.38461538461538464,0.0,0.0,0.0,1.091703056768559,3.275109170305677,5.172594484167522
Class 1: Human-written,025_MSH_11_Naval_Treaty_11.txt,Arthur Conan Doyle,145,,0.7252747252747253,2.3374918568364498,18.14901564654364,5.714285714285714,0.28,1.1904761904761905,0.42857142857142855,0.0,0.0,0.0,0.0,2.6881720430107525,6.77313492063492
Class 1: Human-written,004_ASH_02_Red_Headed_League_07.txt,Arthur Conan Doyle,117,,0.7466666666666667,3.4787813708771633,24.779288569480737,8.333333333333334,0.4,0.9375,0.625,0.0,0.0,0.0,0.0,1.7953321364452424,14.344786324786327
Class 1: Human-written,042_HLB_1_Wisteria_Lodge_MULTIPART_04.txt,Arthur Conan Doyle,150,,0.8173076923076923,2.656742558648554,18.124490164872732,5.5,0.2916666666666667,1.0,0.375,0.0,0.0,0.0,0.0,1.2987012987012987,5.635517006802722
Class 1: Human-written,025_MSH_11_Naval_Treaty_15.txt,Arthur Conan Doyle,121,,0.7804878048780488,2.5657263226607876,12.179887570862268,7.0,0.2692307692307692,1.8571428571428572,0.42857142857142855,0.0,0.0,0.0,0.0,1.6129032258064515,8.151752136752137
Class 1: Human-written,044_HLB_3_Devils_Foot_19.txt,Arthur Conan Doyle,113,,0.7162162162162162,,,6.6,0.4375,1.0,0.375,0.0,0.0,0.0,0.0,1.6778523489932886,8.254115044247786
Class 1: Human-written,009_ASH_07_Blue_Carbuncle_01.txt,Arthur Conan Doyle,205,,0.7203389830508474,2.681832294274211,28.015249618401693,6.666666666666667,0.16129032258064516,1.0689655172413792,0.20689655172413793,0.0,2.0533880903490758,0.0,0.0,3.0800821355236137,7.248039215686276
Class 1: Human-written,009_ASH_07_Blue_Carbuncle_09.txt,Arthur Conan Doyle,106,,0.7323943661971831,2.5482867533017686,20.670744254096437,7.75,0.2222222222222222,1.3846153846153846,0.5384615384615384,0.0,0.0,0.0,0.0,3.6101083032490973,10.218584905660382
Class 1: Human-written,048_Valley_of_Fear_16.txt,Arthur Conan Doyle,119,,0.8505747126436781,2.8896227836002932,21.839721410230258,8.0,0.48148148148148145,3.375,0.625,0.0,0.0,0.0,0.0,0.0,11.89155555555556
Class 1: Human-written,044_HLB_3_Devils_Foot_02.txt,Arthur Conan Doyle,197,,0.7606837606837606,2.109009957073799,12.248657067214735,5.230769230769231,0.3125,1.032258064516129,0.25806451612903225,0.0,0.975609756097561,0.0,0.975609756097561,1.951219512195122,6.601858974358972
